path,container,payload,mode,width,height,alpha_min_max,transparent_pixels,partial_alpha_pixels,opaque_pixels,container_sha256,payload_sha256
src/bin/Data/Interface/newui_non_skill3.OZJ,.OZJ,original/Interface/newui_non_skill3.jpg,RGB,256,256,"[255, 255]",0,0,65536,769a3d046e841a2fc03e8b1020db32a2f26f0d253799b6c77fe198151c30f962,9a43523017fdc78c2264ecb5c49c1f39b33da0b0356b93948f974db466c396cd
src/bin/Data/Interface/newui_npcshop_btn_repair.OZT,.OZT,original/Interface/newui_npcshop_btn_repair.tga,RGBA,36,58,"[0, 255]",6,318,1764,842a297c0eb98af2f59db03a7b98b13e6b1e3694c129fa125c10f1306974eefe,1d12b1de1ace25841fee193fde31becb9690c55c15ca93a1242ac6e686d5d1eb
src/bin/Data/Interface/newui_number1.OZT,.OZT,original/Interface/newui_number1.tga,RGBA,120,14,"[0, 255]",589,346,745,856d855746f9396ebd5f77ffec70cac8c5281281440b318c3a6bfe43849773f8,84a2de13b964ca19e02f9de4b928392d1b81991cd5c90ee47964410eaf1633fa
src/bin/Data/Interface/newui_number2.OZT,.OZT,original/Interface/newui_number2.tga,RGBA,140,14,"[0, 255]",854,405,701,77c39e811c16789d21750c13129c62da2a7aef42a64ce9ea17be01b61915114b,a37b970e5ad896ff233423f79a357832869522545c411e9280142aedc5143caa
src/bin/Data/Interface/newui_option_back06(L).OZT,.OZT,original/Interface/newui_option_back06(L).tga,RGBA,21,10,"[2, 255]",0,189,21,14749f608eb52d8ebc48cc0441f1bcfa33b00a04f57156d47bb4dbb4f3ce7eba,e35a358c25332f33a5c49397303443928bfa6ba5bc63ca68462146d8e6f98637
src/bin/Data/Interface/newui_option_back06(R).OZT,.OZT,original/Interface/newui_option_back06(R).tga,RGBA,21,10,"[2, 255]",0,189,21,c8f5d6b0f9525d2f6bc355a099aff3f7270bad5f88979170b29a4a509c7aac16,bdde34705676dcbed8df899bf4922ce54b24f57f1301325f223ff4ea0e7ce2c0
src/bin/Data/Interface/newui_option_check.OZT,.OZT,original/Interface/newui_option_check.tga,RGBA,15,30,"[77, 255]",0,112,338,b91a6164dbb3b2f2a664605d1b7b2090d8a46206f3dd430747771d03d73178c4,8fb5276b7ab70ee47f90f1e4e2c26fa5633c6d42473121ab7ca9bd48718f5036
src/bin/Data/Interface/newui_option_effect03.OZT,.OZT,original/Interface/newui_option_effect03.tga,RGBA,141,29,"[77, 255]",0,336,3753,0094304ca4c2550fb8cd432bb666996f25142258a963e006012256e56dd0edd8,7aca99c31af14a64276c7677e68ade84d1e61952aec4c7b9c44376a98653d576
src/bin/Data/Interface/newui_option_effect04.OZT,.OZT,original/Interface/newui_option_effect04.tga,RGBA,141,29,"[77, 255]",0,336,3753,5881c7a8f66870a05cafea5045396ab8929571499ef412a0e8ea3da8c047daa4,76301cba973e1fd7d4197ffb779b137e9191743313d9cd85027c0520841899a3
src/bin/Data/Interface/newui_option_line.OZJ,.OZJ,original/Interface/newui_option_line.jpg,RGB,154,2,"[255, 255]",0,0,308,764487d70b0ac3fdea1b4f301968057efdffc979bce2764c0480918bbccae1c9,f6b93ac41e1f64bd1bbc966839c7e5462b30920041341cd7e4977a97b5cdf3c4
src/bin/Data/Interface/newui_option_point.OZT,.OZT,original/Interface/newui_option_point.tga,RGBA,10,10,"[0, 255]",12,28,60,2a4119caf78135f7085517b509160238862f7983cc3fd986a33aebf353e167a2,dca75016c3c58a043b653aa6a4e0067adc71b4818264368c8cb6871899da020c
src/bin/Data/Interface/newui_option_top.OZT,.OZT,original/Interface/newui_option_top.tga,RGBA,190,64,"[0, 255]",1188,5204,5768,427f5116c601ad0964b8bd076f57718a0826a2b6912a6739265b50a63d752659,6a0b451fca8f35d8aff01448eca43dc99456cbe988cd7d0301f0a5b9581772c1
src/bin/Data/Interface/newui_option_volume01.OZT,.OZT,original/Interface/newui_option_volume01.tga,RGBA,124,16,"[77, 255]",0,276,1708,805f03efa5bef92c3a7154383280077b7e8a37d0fa88cfe405010983c8f99fc1,db9d513a9626aa47cbee91a347a4baae23c1e2fcf3202355ac0fa37ce9428cf7
src/bin/Data/Interface/newui_option_volume02.OZT,.OZT,original/Interface/newui_option_volume02.tga,RGBA,124,16,"[77, 255]",0,276,1708,19ea36fae56fad20aef7bd22bcc5b19801e116092f97e5aff7525d392a7584e2,f4e14445c93645dbca414e90237efd171c9fc00ff9299c28e176a3de0a83dcd4
src/bin/Data/Interface/newui_pcroom.ozt,.ozt,original/Interface/newui_pcroom.tga,RGBA,57,23,"[0, 255]",177,32,1102,81ed45f00bafebf18fd74f761f3c3bfb5cbb50155964f2aeb020d8352ed72a69,d7e1aaa0f389b61f2d979ea32f36d5342dca1e2b031983815f764160ca4fbc89
src/bin/Data/Interface/newui_position02.OZT,.OZT,original/Interface/newui_position02.tga,RGBA,70,25,"[0, 255]",650,100,1000,4679bbd3b862a3d05d3828ddf6ce05b69de7176f00914bfb391f0a399b9d5154,b4427cf72678e04704e8631d07f09bc16a41138facc8b228bb211986a252c5f6
src/bin/Data/Interface/newui_repair_00.OZT,.OZT,original/Interface/newui_repair_00.tga,RGBA,36,58,"[0, 255]",6,319,1763,983be1bda220f226a8945f7d1e3a2ad10f44b12ec834555e2aa5b4483eaf0ab8,39c5ad2d6529f6ef7ed65332938379bcf27030dd2341e1c69a88f30c744d12d8
src/bin/Data/Interface/newui_scroll_off.OZT,.OZT,original/Interface/newui_scroll_off.tga,RGBA,15,30,"[0, 255]",113,103,234,145017920b38807dbd68fc2f7ffe6471ec6ec27aa38118a335bb5e5089792fc2,7b0d73c914fc2a9d7e33f77e3c7e721936a86705151805d61fcf4c592709e492
src/bin/Data/Interface/newui_scroll_on.OZT,.OZT,original/Interface/newui_scroll_on.tga,RGBA,15,30,"[0, 255]",113,103,234,8125047a519e92efca90ae54335b1d04468720fe3657d43bec4c1cdde828cb01,6e88dbde652dca73d2c89ef1dcab125a9cc91d794714cf438844c37b189cafe9
src/bin/Data/Interface/newui_scrollbar_down.OZT,.OZT,original/Interface/newui_scrollbar_down.tga,RGBA,7,3,"[107, 255]",0,8,13,bca506fda960b07f57f3965019c79f6d9212ea7d31bd869b300e7d9507463b8b,e23a98ec61ca1e2cfdb3f4737aa7c941804db93fbc09c0a8328f7e4591aef576
src/bin/Data/Interface/newui_scrollbar_m.OZT,.OZT,original/Interface/newui_scrollbar_m.tga,RGBA,7,15,"[255, 255]",0,0,105,85304e2cc5dd30c89d8fce566d3f5c66dde569053802a4df599bfb2d15e1250c,906189b216841136c8508dfac7f507b4ee8e956018c53cf2e1a62e260c31ae4c
src/bin/Data/Interface/newui_scrollbar_up.OZT,.OZT,original/Interface/newui_scrollbar_up.tga,RGBA,7,3,"[107, 255]",0,8,13,aef10b692818bcf315532210430c27e2f090638a73b0d5ee24e4728a59154ed5,3804101f5f6f32ff8dab354a954e562065e68e382dd9d73bd38c0a6aee4e5fd9
src/bin/Data/Interface/newui_separate_Line.OZJ,.OZJ,original/Interface/newui_separate_Line.jpg,RGB,205,2,"[255, 255]",0,0,410,d112093c66622fa4dbf92a27df62e632971022ee41a657f62a2d4ca1744cf632,1a5c01bff0007d108b0f9a9fe8c96cb6c20ed27ae4e6118ca6e32dbf9cdf818d
src/bin/Data/Interface/newui_skill.OZJ,.OZJ,original/Interface/newui_skill.jpg,RGB,256,256,"[255, 255]",0,0,65536,f0ffc9cd08ffe38928d9cfafed53f110716338c45b01d0851d33855e71aa47bc,8142d105fb2b0d696bf72a337afebf89d3c5af5dad71218cb2eb9dc611eb48c1
src/bin/Data/Interface/newui_skill2.OZJ,.OZJ,original/Interface/newui_skill2.jpg,RGB,256,256,"[255, 255]",0,0,65536,c5276c194d21165018ad395c407d09af03483f4cca080b95c5631717d1d57306,5b85df1cdd5019bb9eb451578d8b06295b92d8107948c87796b745d5325096a1
src/bin/Data/Interface/newui_skill3.OZJ,.OZJ,original/Interface/newui_skill3.jpg,RGB,256,256,"[255, 255]",0,0,65536,3683e9f55974f27c3b490ee9a461f3df3c3ccaacbe0bb3a57d1045a24ef529a9,aca48aa5d805d9658739d31f18759e78e9b243d106359b7d2b91fe4e2b528813
src/bin/Data/Interface/newui_skillbox.OZJ,.OZJ,original/Interface/newui_skillbox.jpg,RGB,32,38,"[255, 255]",0,0,1216,e11e04e42a174f1cf143f3f79039b986628ed1007e8532eae40cfad4197f943e,b900155969f92739a0e34f7810a1e6ecc2fb457f97ec1a68604b3c7c66588fe7
src/bin/Data/Interface/newui_skillbox2.OZJ,.OZJ,original/Interface/newui_skillbox2.jpg,RGB,32,38,"[255, 255]",0,0,1216,b4ef63fad84c1ed30fa83fa46838fed4c1c5faf7d3cdd0ca6978f0b4840125b5,bbb6792040661080b69c402c93e0d1c7017b91abf82aff22e859269139e34bd5
src/bin/Data/Interface/newui_statusicon.OZJ,.OZJ,original/Interface/newui_statusicon.jpg,RGB,200,224,"[255, 255]",0,0,44800,b974d845441ea52b772102cf6327abc2b53230fbae234ef7da61515ef81a26ed,71e8e2d66adc7076afd70609313ac6bc457a8f620a75a7b88be9f384e91f5f1f
src/bin/Data/Interface/newui_statusicon2.OZJ,.OZJ,original/Interface/newui_statusicon2.jpg,RGB,200,224,"[255, 255]",0,0,44800,2beefa1d798ffe8db74e1996cfdb0b2e876b8b8ab41629d4f612be8d57905ae0,e7b0be6bfd4e05b05518abc07fd8f273798b5dc80daf1b9654c9fa9cce20c08c
src/bin/Data/Interface/newui_statusicon3.OZJ,.OZJ,original/Interface/newui_statusicon3.jpg,RGB,200,224,"[255, 255]",0,0,44800,a2751afe68582d86c2267de48f1a04abc93b13e83bcf7042f3faadb5aad59219,e1113431ceff785485f0a899ffa8777ff524dbc9ab152e9477e4aa62b61bf7e9
src/bin/Data/Interface/nis_back.OZJ,.OZJ,original/Interface/nis_back.jpg,RGB,13,1,"[255, 255]",0,0,13,586f302a2267db5dba7046cd1c50a200507d3d119e154e74f9e421d2fc5b221d,0c99c4420e52ff74fec9d03dfb180c5a114c6f56c00bfbc04585269676152752
src/bin/Data/Interface/nis_btnend.OZJ,.OZJ,original/Interface/nis_btnend.jpg,RGB,10,10,"[255, 255]",0,0,100,78036aa914974bbed5a7f0d8fb2cb6519ab1b97b4942cfec6fe260eebf057bbd,69c0eeb0612e771df1ced969b66c94166f5bc7cd5cc101246e850fcd32995b85
src/bin/Data/Interface/nis_btnmax.OZJ,.OZJ,original/Interface/nis_btnmax.jpg,RGB,10,10,"[255, 255]",0,0,100,b5a6c68578e51b509040b5c797f923472c27f32e278678afb3355c5a32560726,73486de7eadf2cc231257228d4eef72c50d1bcb6a779edaab5486aaa78a1e32e
src/bin/Data/Interface/nis_btnmin.OZJ,.OZJ,original/Interface/nis_btnmin.jpg,RGB,10,10,"[255, 255]",0,0,100,15723f59759f585e8907da2eec00bc02f95d68d6968c4b72f2d7a29ff7a3a193,562c28475f95d00f9e95380802359957ff286e7a6f055b39ddfea28d3ead7e39
src/bin/Data/Interface/nis_hframe.OZJ,.OZJ,original/Interface/nis_hframe.jpg,RGB,256,5,"[255, 255]",0,0,1280,b9f62c7e5c2fdcedd0092eb2bb4436fa02d7541415f233b1eae544a6035e3c39,cf73cfe399a5efb3b33a02a4b9d6b45a9bc51b8626d3c7e3163ed426b60cb108
src/bin/Data/Interface/nis_rsframe.OZJ,.OZJ,original/Interface/nis_rsframe.jpg,RGB,32,16,"[255, 255]",0,0,512,db5c46b8ed9de479ce6fcd4207e35943dba36aeacfe0fb94970cddde31ad0fc6,1867c5b524625ed2f6c97d89233c718aec92e4a3a11c7ca08ede6662fa787812
src/bin/Data/Interface/non_command.OZJ,.OZJ,original/Interface/non_command.jpg,RGB,256,256,"[255, 255]",0,0,65536,e5dbbbba6ca782566cf790dcf15aee713512852e9791f74d3c9dec3822d40317,f7a05dbd37f0d8008c2bc01fa55f95f5d4c7346c542ca983e748b52ba7670710
src/bin/Data/Interface/noria.OZT,.OZT,original/Interface/noria.tga,RGBA,166,90,"[0, 255]",9758,1528,3654,3e5cae9259bb9672dec3df4eeabbd77bc59ed49d65ad0511e74cc9a2ecba6f93,5e984267150a56830652a098f342cd779c9e48c4a901fac7e39f97a2567dcec7
src/bin/Data/Interface/ok.OZJ,.OZJ,original/Interface/ok.jpg,RGB,70,21,"[255, 255]",0,0,1470,2d4e12785316451601a4ea5f3e08ae6d998475fd451367f4db8572dc1a57acdc,32edde9463f83234f6902feb390215b58b2a147c51f0549d0e097a4ad4cc1ecf
src/bin/Data/Interface/ok2.OZJ,.OZJ,original/Interface/ok2.jpg,RGB,70,21,"[255, 255]",0,0,1470,0634602d22f078d6c58c6b42e055aa1e2e06a8a709a4d08b509cd5bffc19c1ba,aaedf3c2bf49c38ae8c4c9dcd1c9bc513046df9075faab9a1d24dc4806eceb30
src/bin/Data/Interface/op1_b_all.OZT,.OZT,original/Interface/op1_b_all.tga,RGBA,108,120,"[0, 255]",11,61,12888,64e6b96ddef005e735add10ab500d2e55fa54dfb128ca58094f890dcbf968635,495dadab971c046ee80baec13d3e9efbd02716ad60db11991969624f28946017
src/bin/Data/Interface/op1_back1.OZT,.OZT,original/Interface/op1_back1.tga,RGBA,213,64,"[0, 255]",8383,2207,3042,a5b7f37e8198d01e189424e76c5ecf18b67cabd7152c5f447ff3fa9f4ced5e04,44a1cb7b6a614bb45ca12ee30623d0a6c9673e41660ebfb691c270c5997c95d3
src/bin/Data/Interface/op1_back2.OZT,.OZT,original/Interface/op1_back2.tga,RGBA,213,43,"[0, 255]",6650,1312,1197,011c448882ddb4399576f179d42f65b292f028883bb6e3c78454214bcb9560a5,842775ef54f757e750d2318792a7e531dd4da776cce6f1e1290cb5c831c1a736
src/bin/Data/Interface/op1_back3.OZJ,.OZJ,original/Interface/op1_back3.jpg,RGB,5,8,"[255, 255]",0,0,40,c99637c377e8e4a2158cf0ed81bcfa02b065b9cf72b7ceecf402928783e6028d,454da0ba836f0ca44cb07220333a6f2017cafc0fde3b1217128928174d0220ce
src/bin/Data/Interface/op1_back4.OZJ,.OZJ,original/Interface/op1_back4.jpg,RGB,5,8,"[255, 255]",0,0,40,be6d634582a0daba1bf6a46a9f51caee8e2eead15fcfc8de4ce440dd8489e801,f34853ff3a06477a321d160834600301915882ac9779ca75cb70be7964a3d76b
src/bin/Data/Interface/op1_stone.OZJ,.OZJ,original/Interface/op1_stone.jpg,RGB,128,128,"[255, 255]",0,0,16384,7d074e4014d85b4c9f91e271efe49dde054a423fa7a26216fef41cb5f836aa97,9bc6d69430ecb239b92d06fcffe63cab0fbb105e0975f134086b15799b851f72
src/bin/Data/Interface/op2_back1.OZT,.OZT,original/Interface/op2_back1.tga,RGBA,213,65,"[0, 255]",6372,912,6561,ffec2f5a5209e7592b5ea8765add125736bd0252c26dfcd6ad2e01a2fc004c72,e443a7660a9bf3a29675f6a645ff3ba4c4527f3f19c696003adb41fbc73bb5ca
src/bin/Data/Interface/op2_ch.OZT,.OZT,original/Interface/op2_ch.tga,RGBA,16,32,"[0, 255]",24,2,486,5e97b86d3490dd1b7918cc836e75b1ffc3ba85b3669b14c7e1596c3a6622ad86,25fe49f7b4bb6af19836b60c6a965381002a95b7f9ce821899cc6e5ff67c5570
src/bin/Data/Interface/op2_volume1.OZT,.OZT,original/Interface/op2_volume1.tga,RGBA,98,13,"[0, 255]",12,0,1262,22cdda81e536f052fd718953e6b7357c065aa64fc318f2153b3a35be004c8187,cb5354724c5bbd5ef30a5e64c3b37876b79d73d25e66de95a5fb5490a1c0c6dc
src/bin/Data/Interface/op2_volume2.OZJ,.OZJ,original/Interface/op2_volume2.jpg,RGB,4,7,"[255, 255]",0,0,28,7306f735ac7ac7c8b083aa59f883f10f9cc3a52675d040ef7ac500d505aab085,fc3ef914fce254667291aa7abed5b1dd12e5bb90fe31383c92cd06c1a06f6aca
src/bin/Data/Interface/op2_volume3.OZT,.OZT,original/Interface/op2_volume3.tga,RGBA,13,13,"[0, 255]",8,39,122,4f7237998e1e7dbea2b0c3adfc8b3c9f3982cb4a92bb4d8524706cb73ac0561f,65169d4b325dce54df3fe4635505a439418d60e96c07cf06010f6812e2ae32ed
src/bin/Data/Interface/ordeal.OZT,.OZT,original/Interface/ordeal.tga,RGBA,166,90,"[0, 255]",8382,1906,4652,8c37919e1cccaad353f5f7bac6d9deffac09c9458b07258d66c5f8513028aee7,a54c02a22f05ea0aacfc2aaee76fc0eb422bb1fa190e13a5224cfb234b4ba1f8
src/bin/Data/Interface/partCharge1/LeftBt/deco0.ozt,.ozt,original/Interface/partCharge1/LeftBt/deco0.tga,RGBA,58,70,"[0, 255]",2493,958,609,bd9386fdbaa97aa01fd5823989ddd74f9d1bbe4186f44554cecda22134836ab4,ab9f06447b476d7ae7b06b777e5ebd9ba4d8f8b2abbfa498071066b8e307fe40
src/bin/Data/Interface/partCharge1/LeftBt/deco1.ozt,.ozt,original/Interface/partCharge1/LeftBt/deco1.tga,RGBA,4,4,"[255, 255]",0,0,16,b6cb577a6b1e90e0f303e920e81581ef552a488d5973a7693606b07ac9f2dd31,be0833919d28dd1d54cc72d23ab8f0661ae3c8b88a215ae158feea180c757186
src/bin/Data/Interface/partCharge1/LeftBt/deco2.ozt,.ozt,original/Interface/partCharge1/LeftBt/deco2.tga,RGBA,4,4,"[255, 255]",0,0,16,b6cb577a6b1e90e0f303e920e81581ef552a488d5973a7693606b07ac9f2dd31,be0833919d28dd1d54cc72d23ab8f0661ae3c8b88a215ae158feea180c757186
src/bin/Data/Interface/partCharge1/LeftBt/deco3.ozt,.ozt,original/Interface/partCharge1/LeftBt/deco3.tga,RGBA,4,4,"[255, 255]",0,0,16,b6cb577a6b1e90e0f303e920e81581ef552a488d5973a7693606b07ac9f2dd31,be0833919d28dd1d54cc72d23ab8f0661ae3c8b88a215ae158feea180c757186
src/bin/Data/Interface/partCharge1/LeftBt/deco4.ozt,.ozt,original/Interface/partCharge1/LeftBt/deco4.tga,RGBA,58,125,"[0, 255]",5109,1333,808,4bd0604ec67c1d6bb0ace0a1f2e3d9a765ec7397b6e7cb4ea90c1702382c2407,c488a7cc3a1eb058666db44856356d8f983b163f355968e3921f9a1e543173f0
src/bin/Data/Interface/partCharge1/LeftBt/leftmenubt0.ozt,.ozt,original/Interface/partCharge1/LeftBt/leftmenubt0.tga,RGBA,88,30,"[0, 255]",4,379,2257,8aed912bb236b1e8bee3da6d140f088a6753fd5dc78c74dcffbb969f6ef45607,59ad25f00b4068396df7aa13a27f40a2bfb22587965e92462ce5e0604e6ec97a
src/bin/Data/Interface/partCharge1/LeftBt/leftmenubt1.ozt,.ozt,original/Interface/partCharge1/LeftBt/leftmenubt1.tga,RGBA,88,30,"[0, 255]",4,379,2257,2759975e42aecc0ffbbabfbab5d197c7adb1317ca24aea528bc3691412e2feb8,748976f1a0fea11ea906eb969ccf4fddd5f43898bac0cd38ec371ebecd78ac75
src/bin/Data/Interface/partCharge1/LeftBt/topmenutabbt0.ozt,.ozt,original/Interface/partCharge1/LeftBt/topmenutabbt0.tga,RGBA,86,33,"[0, 255]",1058,164,1616,320bf1849d5bbb9d4d7de76eddc0211a9c2fe82ded6bbc27d67b88b6f18ef48b,514a46d293f8580b39ad5b5bb600247507eb9e2bee6269491975f82c783a8e3b
src/bin/Data/Interface/partCharge1/LeftBt/topmenutabbt1.ozt,.ozt,original/Interface/partCharge1/LeftBt/topmenutabbt1.tga,RGBA,86,33,"[0, 255]",1058,164,1616,eb1b526927e5ed1221b78934539ad0a6147ac2d473268fb3d2df95201152becb,2e608a7f6b7693fe55b69740f53c7b9fdfd69beec80dc16ad4a9bb2bd1981a48
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel0.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel0.tga,RGBA,256,256,"[0, 255]",9472,0,56064,977b913e8ffaa6bfd68299d19f46b69e23547520e8ae2040c55b093eb29d2e57,526533f691e51ae8cd5499816ded3821afec8e5b4c68a242bb3f8a3be9d3f7c3
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel0.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel0.tga,RGBA,256,256,"[0, 255]",9472,0,56064,cc34704092e451626102d90e0d17685f3297bd3eae1b93b723c9d34174bdcf29,526533f691e51ae8cd5499816ded3821afec8e5b4c68a242bb3f8a3be9d3f7c3
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel1.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel1.tga,RGBA,256,256,"[0, 255]",9472,0,56064,51bd92c3592e4dc1e130f944c87b25713c83a5b2441668f89f627561c75db5ca,1086c608a3be093e7d5a9a38fb6f5c1cad3aae686f705c84fc942b95fa4c64eb
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel1.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel1.tga,RGBA,256,256,"[0, 255]",9472,0,56064,b224c6e66a21fc2aab4550ab182befbd0933ba8611245d803c4d163ad344e409,1086c608a3be093e7d5a9a38fb6f5c1cad3aae686f705c84fc942b95fa4c64eb
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel10.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel10.tga,RGBA,256,256,"[0, 255]",18432,0,47104,01fab074ad00b5b10fc0067b5576e35733670e437200acc36baad10c9c5e4587,849d6181fe51a1a9923d6251961ecb3b2e54fbd53888cf1c739d773e1207c4e2
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel10.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel10.tga,RGBA,256,256,"[0, 255]",18432,0,47104,8f58644223e09ad556961070b83aef00c4edd0ffbbd90f4ce76b6db949706f62,849d6181fe51a1a9923d6251961ecb3b2e54fbd53888cf1c739d773e1207c4e2
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel11.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel11.tga,RGBA,256,256,"[0, 255]",18432,0,47104,75f97e4972aeba1418b5cd787b87894545c61a901239f2ed4cc80b80cb3bf7bb,b01571f6c1ff9b77577097ab777befd6ca0d872d7fcbf732a90cfd6483e4eea5
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel11.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel11.tga,RGBA,256,256,"[0, 255]",18432,0,47104,dc60d24bad574699eb1fb191b6fe937b9d5252b5cf0d673a26e6e9752a4e03ba,b01571f6c1ff9b77577097ab777befd6ca0d872d7fcbf732a90cfd6483e4eea5
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel12.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel12.tga,RGBA,256,256,"[0, 255]",18432,0,47104,2a868978beff57907c751a44a781d7c89ff54cf2d0bcea12b596576a6cbc42d0,44e4f8e414553367985781c20f34e83a27061417d077252c2f8bc473de3aa613
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel12.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel12.tga,RGBA,256,256,"[0, 255]",18432,0,47104,8653ca539b24e5ceb06f16b17cbdda4ab2161273995c725788e12f6b3e7b8df0,44e4f8e414553367985781c20f34e83a27061417d077252c2f8bc473de3aa613
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel13.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel13.tga,RGBA,256,256,"[0, 255]",18432,0,47104,5c1047e087fd3158f1ae306d3d0d6a988f2bf4a0f2b4add1f5ae3df71f2cfce2,9ab4c4cab4b553eb9b9d399ed8c5cd720b8f776380dc1109f34adc97d63fae8f
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel13.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel13.tga,RGBA,256,256,"[0, 255]",18432,0,47104,2b5640eba185c5130b1b7dbec2fdad56c6a73d7f096ec5e394736d3b7ac812ac,9ab4c4cab4b553eb9b9d399ed8c5cd720b8f776380dc1109f34adc97d63fae8f
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel2.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel2.tga,RGBA,256,256,"[0, 255]",9472,0,56064,a29ccb7c08adf1f9596eab15b6c962eb29b6b631a99e2a78e2959280a84c38c7,bdc40a7bff6381dcf12bc0faebb6a5ca0fd4c1818abcdc5a1e9b2bc68533fa9a
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel2.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel2.tga,RGBA,256,256,"[0, 255]",9472,0,56064,990d200cc3f6bf87b642230241f6ede4c40a01dd251ccb9b74acad99075c37b5,bdc40a7bff6381dcf12bc0faebb6a5ca0fd4c1818abcdc5a1e9b2bc68533fa9a
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel3.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel3.tga,RGBA,256,256,"[0, 255]",9472,0,56064,b02914b6fb06d7efdd4fce3873076f7d05cad5dd617ce204dff410fe4d8c1e54,06c379ccc82c3f0866c73636376694e56b9b74fae36204f2c749ee1e247b11d9
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel3.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel3.tga,RGBA,256,256,"[0, 255]",9472,0,56064,448d648fe89a4f78e9546e0dbf06332a683b84c641cc880fe2c80fee120a31e5,06c379ccc82c3f0866c73636376694e56b9b74fae36204f2c749ee1e247b11d9
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel4.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel4.tga,RGBA,256,256,"[0, 255]",9472,0,56064,9457b3067d8495aac319719c41f529dc3eeaee1e7c3c6e992d65f9d27a9276d7,253991f04bcb1ab4db6c051e699e5a1859103b1e3d9509a80c2220d1c7b5837c
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel4.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel4.tga,RGBA,256,256,"[0, 255]",9472,0,56064,a03a3c2b633253887f1264945d89331a5e52ab51b6600a89db0751518cbabdc8,253991f04bcb1ab4db6c051e699e5a1859103b1e3d9509a80c2220d1c7b5837c
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel5.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel5.tga,RGBA,256,256,"[255, 255]",0,0,65536,6a3c605884fc4efbd9e73c97fbcce08e10c158bd1bb38ace0522d7eb47fa166d,7f885bcdaf52d7fe7c742cb730f01c328a55582b4840ca458b50a2d7dfedede5
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel5.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel5.tga,RGBA,256,256,"[255, 255]",0,0,65536,2b7b51f9b6ff0122298d505a3d3d37030bfdf9313e3d968e5611fb14017ed992,7f885bcdaf52d7fe7c742cb730f01c328a55582b4840ca458b50a2d7dfedede5
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel6.ozt,.ozt,original/Interface/partCharge1/MainBackPanel/backpanel6.tga,RGBA,256,256,"[255, 255]",0,0,65536,e6525abf6c528c9558a8e70dd7f76c7ea4a37337c8073a0a21d7169935bdcd59,b0db59ce72a3576c1738bc52569616b80016fc805ffd3a57a578e6824420f8e1
src/bin/Data/Interface/partCharge1/MainBackPanel/backpanel6.tga,.tga,original/Interface/partCharge1/MainBackPanel/backpanel6.tga,RGBA,256,256,"[255, 255]",0,0,65536,e4445bf7b54ed3617af6e507b28d0eb03be2828f449b7fce6073886f5ff380b3,b0db59ce72a3576c1738bc52569616b80016fc805ffd3a57a578e6824420f8e1
