/////////////////////////////////////////////////////////////////////////////////
// Creado con Mu Editor MagicHand
/////////////////////////////////////////////////////////////////////////////////


0
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	DmgMin	DmgMax	Speed	Dur	MagiDur	MagiPwr	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
40	4	0	2	2	1	1	1	"Red Wing Pants"  			53	22	0	42	0	35	7	0	0	0	0	0	0	0	0	0	1
41	4	0	2	2	1	1	1	"Ancient Pants"  			72	28	0	54	0	49	16	0	0	0	0	0	0	0	0	0	1
42	4	0	2	2	1	1	1	"Demonic Pants"  			86	37	0	67	0	60	20	0	0	0	0	0	0	0	0	0	2
43	4	0	2	2	1	1	1	"Storm Blitz Pants"  			117	49	0	75	380	57	19	0	0	0	0	0	0	0	0	0	2
44	4	0	2	2	1	1	0	"Lilium Pants"  			135	59	0	86	380	84	27	0	0	0	0	0	0	0	0	0	2
45	4	0	2	2	1	1	1	"Titan  Pants"  			116	74	0	86	380	222	32	0	0	0	0	0	1	0	0	0	0
46	4	0	2	2	1	1	1	"Brave Pants"  				112	58	0	86	380	74	162	0	0	0	0	0	1	0	0	0	0
47	4	0	2	2	1	1	1	"Phantom  Pants"  			115	66	0	86	380	212	57	0	0	0	0	0	0	0	1	0	0
48	4	0	2	2	1	1	1	"Destroy Pants"  			113	51	0	86	380	62	19	165	0	0	0	0	0	0	1	0	0
49	4	0	2	2	1	1	1	"Seraphim Pants"  			116	53	0	86	380	55	197	0	0	0	0	0	0	1	0	0	0
50	4	0	2	2	1	1	1	"Divine Pants"  			109	46	0	86	380	32	29	138	0	0	0	0	0	1	0	0	0
51	4	0	2	2	1	1	1	"Royal Pants"  				116	46	0	86	380	105	38	0	0	0	0	0	0	0	0	1	0
52	4	0	2	2	1	1	1	"Hades Pants"  				114	44	0	86	380	60	15	181	0	0	0	1	0	0	0	0	0
53	4	0	2	2	1	1	0	"Queen Pants"  				115	94	0	86	380	65	15	0	0	0	0	0	0	0	0	0	2
56	4	0	2	2	1	1	0	"Cyrus Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
57	4	0	2	2	1	1	0	"Royal Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
58	4	0	2	2	1	1	0	"Majestic Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
59	4	0	2	2	1	1	0	"Dinamic Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
60	4	0	2	2	1	1	0	"Devil Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
61	4	0	2	2	1	1	0	"Divine Master  Pants"  		140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
62	4	0	2	2	1	1	0	"Reliquia 02 [M] Pants"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
63	4	0	2	2	1	1	0	"Ultimate  Pants"  			140	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
64	4	0	2	2	1	1	0	"Imperial  Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
65	4	0	2	2	1	1	0	"Nightmare  Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
66	4	0	2	2	1	1	0	"Xentarlion  Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
67	4	0	2	2	1	1	0	"Zoul Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
68	4	0	2	2	1	1	0	"Fight  Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
69	4	0	2	2	1	1	0	"AoKuang Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
70	4	0	2	2	1	1	0	"Guanyu Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
71	4	0	2	2	1	1	0	"Angel Power [F] Pants"  		200	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
72	4	0	2	2	1	1	0	"DEMON LORD Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
73	4	0	2	2	1	1	0	"God Of War Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
74	4	0	2	2	1	1	0	"Zeus Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
75	4	0	2	2	1	1	0	"Odin Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
76	4	0	2	2	1	1	0	"Wonkog Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
77	4	0	2	2	1	1	0	"Reliquia 01 Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
78	4	0	2	2	1	1	0	"Warrior  Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
79	4	0	2	2	1	1	0	"Darck [Ed.Limitado] Pants"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
80	4	0	2	2	1	1	0	"Chronus Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
81	4	0	2	2	1	1	0	"Demon Blue Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
82	4	0	2	2	1	1	0	"Natal [M] Pants"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
83	4	0	2	2	1	1	0	"Ice Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
84	4	0	2	2	1	1	0	"Demon Pants"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
85	4	0	2	2	1	1	0	"Naruto Rikudo Pants"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
86	4	0	2	2	1	1	0	"Hashirama Sennin Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
87	4	0	2	2	1	1	0	"Minato Namikaze Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
88	4	0	2	2	1	1	0	"Tobi Mascara Branca Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
89	4	0	2	2	1	1	0	"Uchiha Madara Pants"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
90	4	0	2	2	1	1	0	"Tobirama Senju Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
91	4	0	2	2	1	1	0	"Obscure [R] Pants"  			255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
92	4	0	2	2	1	1	0	"Angel Power [M] Pants"  		255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
93	4	0	2	2	1	1	0	"Heavy Pants"  				255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
94	4	0	2	2	1	1	0	"King Lord (DL) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
95	4	0	2	2	1	1	0	"King Lord (SUM) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
96	4	0	2	2	1	1	0	"King Lord (SM) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
97	4	0	2	2	1	1	0	"King Lord (BM) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
98	4	0	2	2	1	1	0	"King Lord (ELFA) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
99	4	0	2	2	1	1	0	"King Lord (MG) Pants"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
100	4	0	2	2	1	1	0	"Black [C] Pants"  			255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
101	4	0	2	2	1	1	0	"Reliquia 02 [F]  Pants"  		255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
102	4	0	2	2	1	1	0	"Goku Deus Pants"  			255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
103	4	0	2	2	1	1	0	"Vegeta Deus Pants"  			255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
104	4	0	2	2	1	1	0	"Bills Deus Pants"  			255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
105	4	0	2	2	1	1	0	"Warlock [HL] Pants"  			255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
106	4	0	2	2	1	1	0	"Nasus Pants"  				255	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
107	4	0	2	2	1	1	0	"Fire Golden [v.2] Pants"  		255	244	0	244	380	126	12	0	0	0	0	1	1	1	1	1	1
108	4	0	2	2	1	1	0	"Roca Pants"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
109	4	0	2	2	1	1	0	"Power Pants"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
110	4	0	2	2	1	1	0	"iClouD Pants"  			255	150	0	200	380	105	15	0	0	0	0	1	1	1	1	1	1
111	4	0	2	2	1	1	0	"Natal [F] Pants"  			150	150	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
112	4	0	2	2	1	1	0	"Lord Rimbros Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
113	4	0	2	2	1	1	0	"Lod Devil Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
114	4	0	2	2	1	1	0	"Dracma [R] Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
115	4	0	2	2	1	1	0	"Eros [R] Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
116	4	0	2	2	1	1	0	"Apollo [R] Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
117	4	0	2	2	1	1	0	"Wide [Rei] Pants"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
118	4	0	2	2	1	1	0	"Haguromo [E.D] Pants"  		255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
119	4	0	2	2	1	1	0	"Hyperion Pants [E]"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
130	4	0	2	2	1	1	0	"Espcial 01 Pants"  			150	130	0	90	380	170	60	0	0	0	0	1	1	1	1	1	1
131	4	0	2	2	1	1	0	"SET REI DO PVP PANTS"  		255	255	255	90	380	170	60	0	0	0	0	1	1	1	1	1	1
132	4	0	2	2	1	1	0	"Especial 02 Pants[R]"  		195	195	255	90	380	70	60	0	0	0	0	1	1	1	1	1	1
133	4	0	2	2	1	1	0	"Especial 03 Pants[R]"  		195	255	255	90	380	70	0	0	0	0	0	1	1	1	1	1	1
134	4	0	2	2	1	1	0	"Assassine Pants"			192	255	255	200	380	90	90	0	0	0	0	1	1	0	1	1	0
135	4	0	2	2	1	1	0	"Assassine Pants[F]"			192	255	255	200	380	90	90	0	0	0	0	0	0	1	0	0	1
136	4	0	2	2	1	1	0	"The Black Armor"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	1
137	4	0	2	2	1	1	0	"Legendary v2 Pants"			200	255	255	200	380	90	90	0	0	0	0	1	0	0	0	0	0	
138	4	0	2	2	1	1	0	"Storm Crow Pants"			200	255	255	200	380	90	90	0	0	0	0	0	0	0	1	0	0	
139	4	0	2	2	1	1	0	"RLk v5 Ed.L Pants"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1
140	4	0	2	2	1	1	0	"RLk v6 Ed.L Pants"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1

end
10
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Def	DefRate	Dur	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	5	0	2	2	1	1	1	"Bronze Gloves"  			13	4	4	34	0	80	20	0	0	0	0	0	1	0	1	1	0
1	5	0	2	2	1	1	1	"Dragon Gloves"  			52	14	6	68	0	120	30	0	0	0	0	0	1	0	1	0	0
2	5	0	2	2	1	1	1	"Pad Gloves"  				3	2	0	28	0	20	0	0	0	0	0	1	0	0	1	0	0
3	5	0	2	2	1	1	1	"Legendary Gloves"  			44	11	0	42	0	20	0	0	0	0	0	1	0	0	1	0	0
4	5	0	2	2	1	1	1	"Bone Gloves"  				14	5	0	30	0	20	0	0	0	0	0	1	0	0	1	0	0
5	5	0	2	2	1	1	1	"Leather Gloves"  			4	2	8	30	0	80	0	0	0	0	0	0	1	0	1	1	0
6	5	0	2	2	1	1	1	"Scale Gloves"  			22	7	10	40	0	110	0	0	0	0	0	0	1	0	1	1	0
7	5	0	2	2	1	1	1	"Sphinx Gloves"  			28	8	0	36	0	20	0	0	0	0	0	1	0	0	1	0	0
8	5	0	2	2	1	1	1	"Brass Gloves"  			32	9	8	44	0	100	30	0	0	0	0	0	1	0	1	0	0
9	5	0	2	2	1	1	1	"Plate Gloves"  			42	12	4	50	0	130	0	0	0	0	0	0	1	0	1	0	0
10	5	0	2	2	1	1	1	"Vine Gloves"  				4	2	4	22	0	30	60	0	0	0	0	0	0	1	0	0	0
11	5	0	2	2	1	1	1	"Silk Gloves"  				14	4	8	26	0	30	70	0	0	0	0	0	0	1	0	0	0
12	5	0	2	2	1	1	1	"Wind Gloves"  				26	6	10	32	0	30	80	0	0	0	0	0	0	1	0	0	0
13	5	0	2	2	1	1	1	"Spirit Gloves"  			38	9	4	38	0	40	80	0	0	0	0	0	0	1	0	0	0
14	5	0	2	2	1	1	1	"Guardian Gloves"  			50	15	6	45	0	40	80	0	0	0	0	0	0	1	0	0	0
15	5	0	2	2	1	1	1	"Storm Crow Gloves"  			70	20	6	80	0	150	70	0	0	0	0	0	0	0	1	0	0
16	5	0	2	2	1	1	1	"Black Dragon Gloves"  			76	22	6	74	0	170	60	0	0	0	0	0	1	0	0	0	0
17	5	0	2	2	1	1	1	"Dark Phoenix Gloves"  			86	37	6	80	0	205	63	0	0	0	0	0	2	0	0	0	0
18	5	0	2	2	1	1	1	"Grand Soul Gloves"  			70	20	5	67	0	49	10	0	0	0	0	2	0	0	0	0	0
19	5	0	2	2	1	1	1	"Divine Gloves"  			72	29	6	74	0	50	110	0	0	0	0	0	0	2	0	0	0
20	5	0	2	2	1	1	1	"Thunder Hawk Gloves"  			88	34	7	82	0	150	70	0	0	0	0	0	0	0	1	0	0
21	5	0	2	2	1	1	1	"Great Dragon Gloves"  			94	48	6	86	0	200	58	0	0	0	0	0	2	0	0	0	0
22	5	0	2	2	1	1	1	"Dark Soul Gloves"  			87	30	6	75	0	55	18	0	0	0	0	2	0	0	0	0	0
23	5	0	2	2	1	1	1	"Hurricane Gloves"  			102	45	7	90	0	162	66	0	0	0	0	0	0	0	1	0	0
24	5	0	2	2	1	1	1	"Red Spirit Gloves"  			84	38	6	80	0	52	115	0	0	0	0	0	0	2	0	0	0
25	5	0	2	2	1	1	1	"Light Plate Gloves"  			42	12	7	42	0	70	20	0	0	0	0	0	0	0	0	1	0
26	5	0	2	2	1	1	1	"Adamantine Gloves"  			57	18	6	56	0	77	21	0	0	0	0	0	0	0	0	1	0
27	5	0	2	2	1	1	1	"Dark Steel Gloves"  			75	21	5	70	0	84	22	0	0	0	0	0	0	0	0	1	0
28	5	0	2	2	1	1	1	"Dark Master Gloves"  			89	29	4	78	0	80	21	0	0	0	0	0	0	0	0	1	0
29	5	0	2	2	1	1	1	"Dragon Knight Gloves"  		114	60	7	90	380	170	60	0	0	0	0	0	2	0	0	0	0
30	5	0	2	2	1	1	1	"Venom Mist Gloves"  			111	44	7	86	380	44	15	0	0	0	0	2	0	0	0	0	0
31	5	0	2	2	1	1	1	"Sylphid Ray Gloves"  			111	50	7	86	380	38	80	0	0	0	0	0	0	2	0	0	0
32	5	0	2	2	1	1	1	"Volcano Gloves"  			127	55	7	95	380	145	60	0	0	0	0	0	0	0	1	0	0
33	5	0	2	2	1	1	1	"Sunlight Gloves"  			110	40	5	82	380	62	16	0	0	0	0	0	0	0	0	1	0
34	5	0	2	2	1	1	1	"Ashcrow Gloves"  			61	18	6	72	0	160	50	0	0	0	0	0	1	0	0	0	0
35	5	0	2	2	1	1	1	"Eclipse Gloves"  			61	15	6	54	0	53	12	0	0	0	0	1	0	0	0	0	0
36	5	0	2	2	1	1	1	"Iris Gloves"  				61	22	6	59	0	50	70	0	0	0	0	0	0	1	0	0	0
37	5	0	2	2	1	1	1	"Valiant Gloves"  			91	27	7	81	0	155	50	0	0	0	0	0	0	0	1	0	0
38	5	0	2	2	1	1	1	"Glorious Gloves"  			91	25	5	74	0	80	21	0	0	0	0	0	0	0	0	1	0
39	5	0	2	2	1	1	1	"Violent Wind Gloves"  			24	9	6	36	0	22	0	0	0	0	0	0	0	0	0	0	1
40	5	0	2	2	1	1	1	"Red Wing Gloves"  			44	13	8	42	0	18	4	0	0	0	0	0	0	0	0	0	1
41	5	0	2	2	1	1	1	"Ancient Gloves"  			61	19	7	54	0	52	16	0	0	0	0	0	0	0	0	0	1
42	5	0	2	2	1	1	1	"Demonic Gloves"  			70	26	6	67	0	50	10	0	0	0	0	0	0	0	0	0	2
43	5	0	2	2	1	1	1	"Storm Blitz Gloves"  			87	34	6	75	380	56	20	0	0	0	0	0	0	0	0	0	2
44	5	0	2	2	1	1	0	"Lilium Gloves"  			110	49	0	76	380	64	27	0	0	0	0	0	0	0	0	0	2
45	5	0	2	2	1	1	1	"Titan  Gloves"  			100	56	7	86	380	222	32	0	0	0	0	0	1	0	0	0	0
46	5	0	2	2	1	1	1	"Brave Gloves"  			97	42	7	86	380	74	162	0	0	0	0	0	1	0	0	0	0
47	5	0	2	2	1	1	1	"Phantom  Gloves"  			101	49	7	86	380	212	57	0	0	0	0	0	0	0	1	0	0
48	5	0	2	2	1	1	1	"Destroy Gloves"  			99	40	7	86	380	62	19	165	0	0	0	0	0	0	1	0	0
49	5	0	2	2	1	1	1	"Seraphim Gloves"  			100	43	7	86	380	55	197	0	0	0	0	0	0	1	0	0	0
50	5	0	2	2	1	1	1	"Divine Gloves"  			95	36	7	86	380	32	29	138	0	0	0	0	0	1	0	0	0
51	5	0	2	2	1	1	1	"Royal Gloves"  			101	34	7	86	380	105	38	0	0	0	0	0	0	0	0	1	0
52	5	0	2	2	1	1	1	"Hades Gloves"  			100	31	7	86	380	60	15	181	0	0	0	1	0	0	0	0	0
53	5	0	2	2	1	1	0	"Queen Gloves"  			98	98	0	86	380	65	15	0	0	0	0	0	0	0	0	0	2
56	5	0	2	2	1	1	0	"Cyrus Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
57	5	0	2	2	1	1	0	"Royal Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
58	5	0	2	2	1	1	0	"Majestic Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
59	5	0	2	2	1	1	0	"Dinamic Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
60	5	0	2	2	1	1	0	"Devil Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
61	5	0	2	2	1	1	0	"Divine Master Gloves"  		200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
62	5	0	2	2	1	1	0	"Reliquia 02 [M] Gloves"  		255	255	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
63	5	0	2	2	1	1	0	"Ultimate Gloves"  			200	255	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
64	5	0	2	2	1	1	0	"Imperial Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
65	5	0	2	2	1	1	0	"Nightmare Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
66	5	0	2	2	1	1	0	"Xentarlion Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
67	5	0	2	2	1	1	0	"Zoul Gloves"  				200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
68	5	0	2	2	1	1	0	"Fight Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
69	5	0	2	2	1	1	0	"AoKuang Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
70	5	0	2	2	1	1	0	"Guanyu Gloves"  			200	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
71	5	0	2	2	1	1	0	"Angel Power [F] Gloves"  		255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
72	5	0	2	2	1	1	0	"DEMON LORD Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
73	5	0	2	2	1	1	0	"God Of War Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
74	5	0	2	2	1	1	0	"Zeus Gloves"  				140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
75	5	0	2	2	1	1	0	"Odin Gloves"  				140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
76	5	0	2	2	1	1	0	"Wonkog Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
77	5	0	2	2	1	1	0	"Reliquia 01 Gloves"  			255	255	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
78	5	0	2	2	1	1	0	"Warrior  Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
79	5	0	2	2	1	1	0	"Darck [Ed.Limitado] Gloves"  		255	255	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
80	5	0	2	2	1	1	0	"Chronus Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
81	5	0	2	2	1	1	0	"Demon Blue Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
82	5	0	2	2	1	1	0	"Natal [M] Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
83	5	0	2	2	1	1	0	"Ice  Gloves"  				140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
84	5	0	2	2	1	1	0	"Demon Gloves"  			140	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
85	5	0	2	2	1	1	0	"Naruto Rikudo Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
86	5	0	2	2	1	1	0	"Hashirama Sennin Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
87	5	0	2	2	1	1	0	"Minato Namikaze Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
88	5	0	2	2	1	1	0	"Tobi Mascara Branca Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
89	5	0	2	2	1	1	0	"Uchiha Madara Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
90	5	0	2	2	1	1	0	"Tobirama Senju Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
91	5	0	2	2	1	1	0	"Obscure Gloves"  			255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
92	5	0	2	2	1	1	0	"Angel Power [M] Gloves"  		255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
93	5	0	2	2	1	1	0	"Heavy  Gloves"  			255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
94	5	0	2	2	1	1	0	"King Lord (DL) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
95	5	0	2	2	1	1	0	"King Lord (SUM) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
96	5	0	2	2	1	1	0	"King Lord (SM) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
97	5	0	2	2	1	1	0	"King Lord (BM) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
98	5	0	2	2	1	1	0	"King Lord (ELFA) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
99	5	0	2	2	1	1	0	"King Lord (MG) Gloves"  		180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
100	5	0	2	2	1	1	0	"Black [C] Gloves"  			180	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
101	5	0	2	2	1	1	0	"Reliquia 02 [F]  Gloves"  		255	255	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
102	5	0	2	2	1	1	0	"Goku Deus Gloves"  			255	165	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
103	5	0	2	2	1	1	0	"Vegeta Deus Gloves"  			255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
104	5	0	2	2	1	1	0	"Bills Deus Gloves"  			255	188	7	255	380	170	60	0	0	0	0	1	1	1	1	1	1
105	5	0	2	2	1	1	0	"Warlock [HL] Gloves"  			255	165	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
106	5	0	2	2	1	1	0	"Nasus Gloves"  			210	255	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
107	5	0	2	2	1	1	0	"Fire Golden [v.2] Gloves"  		200	255	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
108	5	0	2	2	1	1	0	"Roca Gloves"  				210	255	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
109	5	0	2	2	1	1	0	"Power Gloves"  			210	255	7	255	380	105	15	0	0	0	0	1	1	1	1	1	1
110	5	0	2	2	1	1	0	"iClouD Gloves"  			150	150	7	200	380	105	15	0	0	0	0	1	1	1	1	1	1
111	5	0	2	2	1	1	0	"Natal [F] Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
112	5	0	2	2	1	1	0	"Lord Rimbros Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
113	5	0	2	2	1	1	0	"Lod Devil Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
114	5	0	2	2	1	1	0	"Dracma [R] Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
115	5	0	2	2	1	1	0	"Eros [R] Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
116	5	0	2	2	1	1	0	"Apollo [R] Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
117	5	0	2	2	1	1	0	"Wide [Rei] Gloves"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
118	5	0	2	2	1	1	0	"Haguromo [E.D] Gloves"  		255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
119	5	0	2	2	1	1	0	"Hyperion Gloves [E]"  			255	255	7	200	380	126	15	0	0	0	0	1	1	1	1	1	1
130	5	0	2	2	1	1	0	"Espcial 01 Gloves"  			150	130	0	90	380	170	60	0	0	0	0	1	1	1	1	1	1
131	5	0	2	2	1	1	0	"SET REI DO PVP GLOVES"  		255	255	255	90	380	170	60	0	0	0	0	1	1	1	1	1	1
132	5	0	2	2	1	1	0	"Especial 02 Gloves"  			195	195	255	90	380	70	60	0	0	0	0	1	1	1	1	1	1
133	5	0	2	2	1	1	0	"Especial 03 Gloves"  			195	255	255	90	380	70	60	0	0	0	0	1	1	1	1	1	1
134	5	0	2	2	1	1	0	"Assassine Gloves"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	0
135	5	0	2	2	1	1	0	"Assassine Gloves[F]"			192	255	255	200	380	90	90	0	0	0	0	0	0	1	0	0	1
136	5	0	2	2	1	1	0	"The Black Gloves"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	1
137	5	0	2	2	1	1	0	"Legendary v2 Gloves"			200	255	255	200	380	90	90	0	0	0	0	1	0	0	0	0	0	
